x,z
-1391.5544,-593.9945
-1388.4300,-597.9186
-1385.3510,-601.8643
-1382.3338,-605.8264
-1379.3271,-609.8180
-1376.3160,-613.8184
-1373.3110,-617.8170
-1370.3093,-621.8147
-1367.3015,-625.8085
-1364.2669,-629.7954
-1361.2059,-633.7613
-1358.1137,-637.7031
-1354.9819,-641.6147
-1351.7979,-645.4881
-1348.5546,-649.3126
-1345.2453,-653.0772
-1341.8637,-656.8005
-1338.4540,-660.4643
-1334.9942,-664.0833
-1331.4751,-667.6523
-1327.8943,-671.1638
-1324.2509,-674.6070
-1320.5407,-677.9773
-1316.7653,-681.2785
-1312.9270,-684.5147
-1309.0421,-687.6878
-1305.1274,-690.7965
-1301.1685,-693.8534
-1297.1450,-696.8774
-1293.1339,-699.8746
-1289.1310,-702.8663
-1285.1358,-705.8610
-1281.1404,-708.8593
-1277.1428,-711.8473
-1273.1479,-714.8064
-1269.1348,-717.7523
-1265.0902,-720.6870
