ordinal,name,location,country,variant,lengthKm,commonTrackName,category,path,mapUrl,pitMapUrl,startFinishMapUrl,turnsMapUrl,cornersPerLap,pitRoadSpeedLimitMph,numberPitStalls,maxCars,nightLighting,rainEnabled,latitude,longitude,timeZone
223,New Jersey Motorsports Park,"Millville, New Jersey",USA,Thunderbolt w/first chicane,3.621,,road,tracks\newjersey\firstchicane,https://members-assets.iracing.com/public/track-maps/tracks_newjersey/223-newjersey-firstchicane/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_newjersey/223-newjersey-firstchicane/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_newjersey/223-newjersey-firstchicane/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_newjersey/223-newjersey-firstchicane/turns.svg,16,35,44,66,false,true,39.3589862,-75.0638076,America/New_York
224,New Jersey Motorsports Park,"Millville, New Jersey",USA,Thunderbolt w/second chicane,3.621,,road,tracks\newjersey\secondchicane,https://members-assets.iracing.com/public/track-maps/tracks_newjersey/224-newjersey-secondchicane/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_newjersey/224-newjersey-secondchicane/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_newjersey/224-newjersey-secondchicane/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_newjersey/224-newjersey-secondchicane/turns.svg,16,35,44,66,false,true,39.3589862,-75.0638076,America/New_York
225,Auto Club Speedway,"Fontana, California",USA,Oval,3.219,,oval,tracks\california\oval,https://members-assets.iracing.com/public/track-maps/tracks_california/225-california-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/225-california-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/225-california-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/225-california-oval/turns.svg,4,55,44,66,true,false,34.0888203,-117.5026942,America/Los_Angeles
226,Auto Club Speedway,"Fontana, California",USA,Competition,4.506,,road,tracks\california\competition,https://members-assets.iracing.com/public/track-maps/tracks_california/226-california-competition/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/226-california-competition/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/226-california-competition/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/226-california-competition/turns.svg,19,35,44,66,false,true,34.0888203,-117.5026942,America/Los_Angeles
227,Auto Club Speedway,"Fontana, California",USA,Moto,3.798,,road,tracks\california\moto,https://members-assets.iracing.com/public/track-maps/tracks_california/227-california-moto/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/227-california-moto/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/227-california-moto/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/227-california-moto/turns.svg,21,35,44,66,false,true,34.0888203,-117.5026942,America/Los_Angeles
228,Auto Club Speedway,"Fontana, California",USA,Interior,2.414,,road,tracks\california\interiora,https://members-assets.iracing.com/public/track-maps/tracks_california/228-california-interiora/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/228-california-interiora/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/228-california-interiora/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_california/228-california-interiora/turns.svg,17,35,44,66,false,true,34.0888203,-117.5026942,America/Los_Angeles
229,Circuit of the Americas,"Austin, Texas",USA,Grand Prix,5.515,austin,road,tracks\cota\gp,https://members-assets.iracing.com/public/track-maps/tracks_cota/229-cota-gp/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/229-cota-gp/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/229-cota-gp/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/229-cota-gp/turns.svg,16,50,32,90,false,true,30.1345808,-97.6380451,America/Chicago
230,Circuit of the Americas,"Austin, Texas",USA,East,2.414,,road,tracks\cota\east,https://members-assets.iracing.com/public/track-maps/tracks_cota/230-cota-east/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/230-cota-east/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/230-cota-east/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/230-cota-east/turns.svg,6,50,26,39,false,true,30.1345808,-97.6380451,America/Chicago
231,Circuit of the Americas,"Austin, Texas",USA,West,4.184,,road,tracks\cota\west,https://members-assets.iracing.com/public/track-maps/tracks_cota/231-cota-west/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/231-cota-west/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/231-cota-west/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_cota/231-cota-west/turns.svg,16,50,32,90,false,true,30.1345808,-97.6380451,America/Chicago
232,Lucas Oil Indianapolis Raceway Park,"Indianapolis, Indiana",USA,Oval,1.104,,oval,tracks\irp,https://members-assets.iracing.com/public/track-maps/tracks_irp/232-irp/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_irp/232-irp/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_irp/232-irp/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_irp/232-irp/turns.svg,4,40,38,64,true,false,39.812512,-86.340527,America/Indiana/Indianapolis
233,Donington Park Racing Circuit,"Castle Donington, Leicestershire",England,Grand Prix,4.02,donington,road,tracks\donington\gp,https://members-assets.iracing.com/public/track-maps/tracks_donington/233-donington-gp/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_donington/233-donington-gp/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_donington/233-donington-gp/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_donington/233-donington-gp/turns.svg,12,37,20,51,false,true,52.8305468,-1.3810343,Europe/London
234,Donington Park Racing Circuit,"Castle Donington, Leicestershire",England,National,3.149,,road,tracks\donington\national,https://members-assets.iracing.com/public/track-maps/tracks_donington/234-donington-national/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_donington/234-donington-national/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_donington/234-donington-national/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_donington/234-donington-national/turns.svg,10,37,20,51,false,true,52.8305468,-1.3810343,Europe/London
238,World Wide Technology Raceway (Gateway),"Madison, Illinois",USA,Road Course,2.575,,road,tracks\gateway\road,https://members-assets.iracing.com/public/track-maps/tracks_gateway/238-gateway-road/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_gateway/238-gateway-road/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_gateway/238-gateway-road/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_gateway/238-gateway-road/turns.svg,8,45,42,63,true,true,38.6507543,-90.1375489,America/Chicago
239,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,Grand Prix,5.794,monza,road,tracks\monza\full,https://members-assets.iracing.com/public/track-maps/tracks_monza/239-monza-full/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/239-monza-full/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/239-monza-full/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/239-monza-full/turns.svg,11,50,35,69,false,true,45.621799,9.282606,Europe/Rome
240,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,Combined without chicanes,9.999,,road,tracks\monza\historic,https://members-assets.iracing.com/public/track-maps/tracks_monza/240-monza-historic/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/240-monza-historic/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/240-monza-historic/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/240-monza-historic/turns.svg,9,50,35,69,false,true,45.621799,9.282606,Europe/Rome
241,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,Junior,2.404,,road,tracks\monza\junior,https://members-assets.iracing.com/public/track-maps/tracks_monza/241-monza-junior/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/241-monza-junior/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/241-monza-junior/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/241-monza-junior/turns.svg,4,50,35,69,false,true,45.621799,9.282606,Europe/Rome
242,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,GP without chicanes,5.633,,road,tracks\monza\nochicane,https://members-assets.iracing.com/public/track-maps/tracks_monza/242-monza-nochicane/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/242-monza-nochicane/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/242-monza-nochicane/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/242-monza-nochicane/turns.svg,9,50,35,69,false,true,45.621799,9.282606,Europe/Rome
243,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,Oval - Right turning,4.25,,oval,tracks\monza\oval,https://members-assets.iracing.com/public/track-maps/tracks_monza/243-monza-oval/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/243-monza-oval/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/243-monza-oval/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/243-monza-oval/turns.svg,4,50,35,69,false,false,45.621799,9.282606,Europe/Rome
244,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,GP without first chicane,5.633,,road,tracks\monza\gpsecondchicane,https://members-assets.iracing.com/public/track-maps/tracks_monza/244-monza-gpsecondchicane/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/244-monza-gpsecondchicane/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/244-monza-gpsecondchicane/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/244-monza-gpsecondchicane/turns.svg,9,50,35,69,false,true,45.621799,9.282606,Europe/Rome
245,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,Oval - Left turning,4.25,,oval,tracks\monza\ovalleft,https://members-assets.iracing.com/public/track-maps/tracks_monza/245-monza-ovalleft/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/245-monza-ovalleft/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/245-monza-ovalleft/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/245-monza-ovalleft/turns.svg,4,50,35,69,false,false,45.621799,9.282606,Europe/Rome
246,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,Combined without first chicane,9.999,,road,tracks\monza\historicsecondchicane,https://members-assets.iracing.com/public/track-maps/tracks_monza/246-monza-historicsecondchicane/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/246-monza-historicsecondchicane/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/246-monza-historicsecondchicane/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/246-monza-historicsecondchicane/turns.svg,11,50,35,69,false,true,45.621799,9.282606,Europe/Rome
247,Autodromo Nazionale Monza,"Monza, Lombardy",Italy,Combined,9.999,,road,tracks\monza\combinedchicanes,https://members-assets.iracing.com/public/track-maps/tracks_monza/247-monza-combinedchicanes/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/247-monza-combinedchicanes/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/247-monza-combinedchicanes/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_monza/247-monza-combinedchicanes/turns.svg,15,50,35,69,false,true,45.621799,9.282606,Europe/Rome
248,Five Flags Speedway,"Pensacola, Florida",USA,,0.805,,oval,tracks\fiveflags,https://members-assets.iracing.com/public/track-maps/tracks_fiveflags/248-fiveflags/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_fiveflags/248-fiveflags/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_fiveflags/248-fiveflags/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_fiveflags/248-fiveflags/turns.svg,4,35,34,60,true,false,30.503841,-87.310641,America/Chicago
249,Nürburgring Nordschleife,"Nürburg, Rhineland-Palatinate",Germany,Industriefahrten,22.809,nurburgring-nord,road,tracks\nurburgring\nordschleife,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_nordschleife/249-nurburgring-nordschleife/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_nordschleife/249-nurburgring-nordschleife/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_nordschleife/249-nurburgring-nordschleife/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_nordschleife/249-nurburgring-nordschleife/turns.svg,154,37,19,128,false,true,50.3334443,6.9392429,Europe/Berlin
250,Nürburgring Grand-Prix-Strecke,"Nürburg, Rhineland-Palatinate",Germany,Grand Prix,5.148,nurburgring,road,tracks\nurburgring\gp,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_gp/250-nurburgring-gp/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_gp/250-nurburgring-gp/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_gp/250-nurburgring-gp/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_gp/250-nurburgring-gp/turns.svg,16,50,38,64,false,true,50.3334443,6.9392429,Europe/Berlin
252,Nürburgring Combined,"Nürburg, Rhineland-Palatinate",Germany,Gesamtstrecke 24h,25.947,nordschleife,road,tracks\nurburgring\combined,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_combined/252-nurburgring-combined/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_combined/252-nurburgring-combined/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_combined/252-nurburgring-combined/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_combined/252-nurburgring-combined/turns.svg,170,37,38,128,false,true,50.3334443,6.9392429,Europe/Berlin
253,Nürburgring Nordschleife,"Nürburg, Rhineland-Palatinate",Germany,Touristenfahrten,22.809,,road,tracks\nurburgring\nordschleifetourist,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_nordschleife/253-nurburgring-nordschleifetourist/active.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_nordschleife/253-nurburgring-nordschleifetourist/pitroad.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_nordschleife/253-nurburgring-nordschleifetourist/start-finish.svg,https://members-assets.iracing.com/public/track-maps/tracks_nurburgring_nordschleife/253-nurburgring-nordschleifetourist/turns.svg,154,25,2,128,false,true,50.3334443,6.9392429,Europe/Berlin
