x,z
365.2243,-374.9200
366.2171,-379.8098
367.2138,-384.6996
368.2134,-389.5896
369.2156,-394.4797
370.2194,-399.3701
371.2241,-404.2614
372.2273,-409.1527
373.2237,-414.0289
374.2261,-418.9232
375.2328,-423.8220
376.2396,-428.7222
377.2436,-433.6213
378.2413,-438.5150
379.2348,-443.4229
380.2202,-448.3493
381.1802,-453.2300
382.1504,-458.1441
383.1346,-463.0212
384.0804,-467.9646
384.8586,-472.9164
385.6175,-477.8726
386.3606,-482.8630
386.7773,-487.9990
386.5294,-493.2035
385.7294,-498.3153
384.6550,-503.3229
383.1800,-508.1883
381.0877,-512.7550
378.5657,-516.9384
376.2034,-521.0343
373.9109,-525.1423
371.3044,-529.0990
368.1659,-532.7169
364.6385,-536.0879
360.9625,-539.5147
357.1120,-542.9383
352.8888,-545.9738
348.4154,-548.5867
343.7999,-550.8616
339.1023,-552.9453
334.2540,-554.7242
329.2795,-556.0703
324.3144,-557.1435
319.3923,-558.1142
314.4661,-559.1053
309.5062,-560.0197
304.5404,-560.8517
299.5817,-561.6190
294.6153,-562.3411
289.6075,-562.9658
284.6171,-563.5186
279.6405,-564.0442
274.6819,-564.5768
269.7385,-565.1538
